"Date","Open","High","Low","Close","VWAP ‌VWAP‌ (y,y,y)","SDVWAP1+ ‌VWAP‌ (y,y,y)","SDVWAP1- ‌VWAP‌ (y,y,y)","SDVWAP2+ ‌VWAP‌ (y,y,y)","SDVWAP2- ‌VWAP‌ (y,y,y)","SDVWAP3+ ‌VWAP‌ (y,y,y)","SDVWAP3- ‌VWAP‌ (y,y,y)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","OI","Volume"
"Fri Jul 17 2026 11:57:00 GMT+0530 (India Standard Time)","151.50","153.80","151.25","152.05","131.24","148.76","113.72","166.28","96.20","183.80","78.68","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9058335.00","421460.00"
"Fri Jul 17 2026 11:58:00 GMT+0530 (India Standard Time)","151.15","151.65","146.95","147.50","131.28","148.80","113.77","166.32","96.25","183.84","78.73","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9056190.00","451425.00"
"Fri Jul 17 2026 11:59:00 GMT+0530 (India Standard Time)","147.60","150.00","146.90","148.75","131.30","148.82","113.79","166.34","96.27","183.86","78.75","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9078095.00","218985.00"
"Fri Jul 17 2026 12:00:00 GMT+0530 (India Standard Time)","148.30","150.60","142.45","143.70","131.36","148.87","113.85","166.37","96.35","183.88","78.84","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9068280.00","720200.00"
"Fri Jul 17 2026 12:01:00 GMT+0530 (India Standard Time)","143.90","145.60","141.00","143.00","131.40","148.89","113.90","166.38","96.41","183.87","78.92","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9010235.00","558025.00"
"Fri Jul 17 2026 12:02:00 GMT+0530 (India Standard Time)","143.10","143.15","140.75","141.05","131.41","148.90","113.93","166.38","96.45","183.86","78.96","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8983975.00","311025.00"
"Fri Jul 17 2026 12:03:00 GMT+0530 (India Standard Time)","141.05","148.35","141.05","147.85","131.45","148.93","113.97","166.40","96.50","183.88","79.02","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8960185.00","488540.00"
"Fri Jul 17 2026 12:04:00 GMT+0530 (India Standard Time)","147.85","150.30","147.80","149.10","131.49","148.97","114.02","166.44","96.54","183.92","79.07","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8942570.00","445900.00"
"Fri Jul 17 2026 12:05:00 GMT+0530 (India Standard Time)","149.10","149.10","145.50","146.40","131.52","148.99","114.05","166.46","96.57","183.94","79.10","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8935810.00","320385.00"
"Fri Jul 17 2026 12:06:00 GMT+0530 (India Standard Time)","146.40","146.40","141.60","143.15","131.54","149.01","114.08","166.47","96.62","183.93","79.16","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8937630.00","394485.00"
"Fri Jul 17 2026 12:07:00 GMT+0530 (India Standard Time)","143.15","143.45","137.90","138.85","131.57","149.01","114.13","166.45","96.69","183.89","79.25","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8921640.00","651885.00"
"Fri Jul 17 2026 12:08:00 GMT+0530 (India Standard Time)","138.85","142.90","137.65","142.90","131.60","149.02","114.18","166.45","96.75","183.87","79.33","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8867040.00","507260.00"
"Fri Jul 17 2026 12:09:00 GMT+0530 (India Standard Time)","142.90","146.80","142.65","145.80","131.63","149.05","114.22","166.46","96.80","183.88","79.39","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8837465.00","479440.00"
"Fri Jul 17 2026 12:10:00 GMT+0530 (India Standard Time)","145.80","149.60","145.80","146.80","131.68","149.09","114.27","166.50","96.86","183.91","79.45","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8834735.00","543725.00"
"Fri Jul 17 2026 12:11:00 GMT+0530 (India Standard Time)","146.80","147.15","143.30","144.10","131.70","149.11","114.30","166.51","96.89","183.91","79.49","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8851570.00","327470.00"
"Fri Jul 17 2026 12:12:00 GMT+0530 (India Standard Time)","144.15","147.00","142.75","145.55","131.72","149.12","114.32","166.52","96.92","183.92","79.52","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8847475.00","230945.00"
"Fri Jul 17 2026 12:13:00 GMT+0530 (India Standard Time)","145.55","147.60","141.80","142.85","131.73","149.13","114.34","166.52","96.95","183.92","79.55","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8847930.00","260195.00"
"Fri Jul 17 2026 12:14:00 GMT+0530 (India Standard Time)","142.85","147.85","142.60","147.10","131.75","149.14","114.37","166.53","96.98","183.92","79.59","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8842470.00","262145.00"
"Fri Jul 17 2026 12:15:00 GMT+0530 (India Standard Time)","147.10","148.30","146.30","148.00","131.78","149.16","114.39","166.55","97.00","183.94","79.61","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8836035.00","258375.00"
"Fri Jul 17 2026 12:16:00 GMT+0530 (India Standard Time)","148.00","149.00","141.50","142.60","131.81","149.18","114.43","166.56","97.05","183.94","79.67","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8835320.00","454935.00"
"Fri Jul 17 2026 12:17:00 GMT+0530 (India Standard Time)","142.60","143.20","138.90","142.80","131.83","149.19","114.47","166.55","97.11","183.91","79.75","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8874450.00","555685.00"
"Fri Jul 17 2026 12:18:00 GMT+0530 (India Standard Time)","142.80","146.75","141.65","146.40","131.87","149.22","114.52","166.57","97.17","183.92","79.82","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8845005.00","496015.00"
"Fri Jul 17 2026 12:19:00 GMT+0530 (India Standard Time)","146.40","147.00","143.65","143.70","131.88","149.23","114.54","166.57","97.19","183.92","79.84","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8815300.00","223535.00"
"Fri Jul 17 2026 12:20:00 GMT+0530 (India Standard Time)","143.70","146.95","143.70","146.80","131.90","149.24","114.56","166.58","97.21","183.93","79.87","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8827325.00","229190.00"
"Fri Jul 17 2026 12:21:00 GMT+0530 (India Standard Time)","146.80","146.80","143.80","144.60","131.92","149.26","114.59","166.59","97.25","183.93","79.92","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8786700.00","358215.00"
"Fri Jul 17 2026 12:22:00 GMT+0530 (India Standard Time)","144.60","145.20","141.65","145.20","131.95","149.27","114.62","166.60","97.29","183.93","79.96","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8788520.00","358865.00"
"Fri Jul 17 2026 12:23:00 GMT+0530 (India Standard Time)","145.50","150.35","145.05","148.75","132.00","149.32","114.67","166.65","97.35","183.97","80.03","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8782735.00","629915.00"
"Fri Jul 17 2026 12:24:00 GMT+0530 (India Standard Time)","148.75","150.45","147.35","148.80","132.04","149.36","114.72","166.69","97.40","184.01","80.07","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8746465.00","487955.00"
"Fri Jul 17 2026 12:25:00 GMT+0530 (India Standard Time)","148.80","155.75","148.80","150.30","132.13","149.46","114.80","166.80","97.46","184.13","80.13","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8746465.00","907790.00"
"Fri Jul 17 2026 12:26:00 GMT+0530 (India Standard Time)","150.25","152.00","147.00","147.00","132.16","149.50","114.83","166.83","97.50","184.16","80.17","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8696155.00","384280.00"
"Fri Jul 17 2026 12:27:00 GMT+0530 (India Standard Time)","147.20","152.00","147.20","149.45","132.19","149.52","114.86","166.85","97.52","184.18","80.19","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8697455.00","269620.00"
"Fri Jul 17 2026 12:28:00 GMT+0530 (India Standard Time)","149.10","151.50","148.60","149.70","132.20","149.54","114.87","166.87","97.54","184.20","80.21","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8691280.00","178685.00"
"Fri Jul 17 2026 12:29:00 GMT+0530 (India Standard Time)","149.70","150.20","146.65","148.25","132.22","149.55","114.89","166.88","97.56","184.21","80.23","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8678605.00","233220.00"
"Fri Jul 17 2026 12:30:00 GMT+0530 (India Standard Time)","148.10","148.25","145.30","147.10","132.24","149.57","114.91","166.90","97.59","184.22","80.26","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8671130.00","260910.00"
"Fri Jul 17 2026 12:31:00 GMT+0530 (India Standard Time)","147.40","149.65","146.10","149.30","132.26","149.58","114.93","166.91","97.60","184.24","80.28","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8650980.00","187590.00"
"Fri Jul 17 2026 12:32:00 GMT+0530 (India Standard Time)","149.30","150.75","146.40","146.65","132.27","149.60","114.95","166.92","97.63","184.25","80.30","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8638500.00","215670.00"
"Fri Jul 17 2026 12:33:00 GMT+0530 (India Standard Time)","146.65","150.35","146.25","150.35","132.29","149.61","114.96","166.94","97.64","184.26","80.32","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8636745.00","157690.00"
"Fri Jul 17 2026 12:34:00 GMT+0530 (India Standard Time)","150.35","152.30","149.95","150.15","132.32","149.65","115.00","166.98","97.67","184.30","80.34","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8626410.00","385385.00"
"Fri Jul 17 2026 12:35:00 GMT+0530 (India Standard Time)","150.15","151.20","148.45","149.25","132.34","149.67","115.02","166.99","97.69","184.32","80.36","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8629140.00","200785.00"
"Fri Jul 17 2026 12:36:00 GMT+0530 (India Standard Time)","149.25","150.90","148.75","149.35","132.35","149.68","115.03","167.01","97.70","184.33","80.37","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8621925.00","132990.00"
"Fri Jul 17 2026 12:37:00 GMT+0530 (India Standard Time)","149.35","150.50","146.25","146.25","132.37","149.69","115.04","167.02","97.72","184.34","80.40","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8620365.00","206635.00"
"Fri Jul 17 2026 12:38:00 GMT+0530 (India Standard Time)","146.15","148.15","144.00","147.05","132.39","149.71","115.07","167.03","97.76","184.35","80.44","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8634275.00","350025.00"
"Fri Jul 17 2026 12:39:00 GMT+0530 (India Standard Time)","147.05","147.85","145.00","145.60","132.41","149.72","115.09","167.04","97.78","184.36","80.46","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8631285.00","201565.00"
"Fri Jul 17 2026 12:40:00 GMT+0530 (India Standard Time)","146.35","147.00","141.60","141.60","132.43","149.73","115.12","167.04","97.81","184.35","80.50","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8639800.00","322790.00"
"Fri Jul 17 2026 12:41:00 GMT+0530 (India Standard Time)","141.65","144.00","138.35","143.95","132.46","149.75","115.17","167.03","97.88","184.32","80.59","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8629855.00","662740.00"
"Fri Jul 17 2026 12:42:00 GMT+0530 (India Standard Time)","144.25","148.40","143.65","148.15","132.49","149.77","115.21","167.06","97.93","184.34","80.65","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8588190.00","515190.00"
"Fri Jul 17 2026 12:43:00 GMT+0530 (India Standard Time)","148.15","149.30","143.70","144.80","132.52","149.79","115.24","167.07","97.97","184.34","80.69","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8600735.00","357500.00"
"Fri Jul 17 2026 12:44:00 GMT+0530 (India Standard Time)","144.80","147.90","144.50","147.60","132.53","149.80","115.26","167.07","97.98","184.35","80.71","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8614645.00","162045.00"
"Fri Jul 17 2026 12:45:00 GMT+0530 (India Standard Time)","147.60","154.00","147.60","152.80","132.60","149.87","115.32","167.15","98.04","184.43","80.76","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8630375.00","708370.00"
"Fri Jul 17 2026 12:46:00 GMT+0530 (India Standard Time)","152.80","152.90","149.45","150.90","132.62","149.90","115.34","167.18","98.06","184.46","80.78","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8611915.00","306150.00"
"Fri Jul 17 2026 12:47:00 GMT+0530 (India Standard Time)","150.90","152.80","150.20","152.50","132.65","149.93","115.36","167.21","98.08","184.49","80.80","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8626345.00","237510.00"
"Fri Jul 17 2026 12:48:00 GMT+0530 (India Standard Time)","152.50","154.95","151.20","154.85","132.69","149.98","115.40","167.27","98.11","184.57","80.82","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8648055.00","434395.00"
"Fri Jul 17 2026 12:49:00 GMT+0530 (India Standard Time)","155.80","166.70","155.45","162.50","132.97","150.41","115.53","167.85","98.09","185.29","80.66","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8639085.00","2000440.00"
"Fri Jul 17 2026 12:50:00 GMT+0530 (India Standard Time)","162.50","162.50","150.00","150.00","133.08","150.54","115.62","168.00","98.16","185.46","80.70","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8539310.00","1027260.00"
"Fri Jul 17 2026 12:51:00 GMT+0530 (India Standard Time)","150.00","151.90","147.20","150.60","133.14","150.60","115.68","168.05","98.22","185.51","80.77","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8572915.00","728130.00"
"Fri Jul 17 2026 12:52:00 GMT+0530 (India Standard Time)","150.50","151.35","147.50","147.90","133.16","150.62","115.71","168.07","98.25","185.53","80.80","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8579220.00","294710.00"
"Fri Jul 17 2026 12:53:00 GMT+0530 (India Standard Time)","147.90","148.35","142.70","144.50","133.20","150.64","115.75","168.08","98.31","185.52","80.87","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8591505.00","604890.00"
"Fri Jul 17 2026 12:54:00 GMT+0530 (India Standard Time)","144.35","144.50","141.25","142.55","133.21","150.64","115.78","168.07","98.35","185.50","80.92","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8585135.00","380185.00"
"Fri Jul 17 2026 12:55:00 GMT+0530 (India Standard Time)","143.00","146.65","140.85","141.35","133.24","150.65","115.82","168.07","98.41","185.48","80.99","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8606780.00","509210.00"
"Fri Jul 17 2026 12:56:00 GMT+0530 (India Standard Time)","141.10","145.80","141.05","145.00","133.25","150.66","115.84","168.07","98.43","185.48","81.02","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8632845.00","254735.00"
"Fri Jul 17 2026 12:57:00 GMT+0530 (India Standard Time)","144.80","150.10","144.50","147.75","133.29","150.69","115.89","168.09","98.49","185.49","81.09","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8645260.00","589030.00"
"Fri Jul 17 2026 12:58:00 GMT+0530 (India Standard Time)","147.70","149.70","145.60","145.60","133.31","150.71","115.91","168.10","98.52","185.50","81.12","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8669115.00","306345.00"
"Fri Jul 17 2026 12:59:00 GMT+0530 (India Standard Time)","146.10","150.50","146.10","149.65","133.33","150.73","115.94","168.12","98.55","185.51","81.16","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8698430.00","331305.00"
"Fri Jul 17 2026 13:00:00 GMT+0530 (India Standard Time)","150.20","153.00","148.60","149.60","133.37","150.76","115.97","168.15","98.58","185.54","81.19","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8712340.00","374985.00"
"Fri Jul 17 2026 13:01:00 GMT+0530 (India Standard Time)","149.60","153.75","149.15","150.50","133.39","150.79","116.00","168.18","98.61","185.57","81.21","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8739770.00","344435.00"
"Fri Jul 17 2026 13:02:00 GMT+0530 (India Standard Time)","150.50","150.65","146.20","146.55","133.41","150.80","116.02","168.19","98.63","185.58","81.24","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8742890.00","276705.00"
"Fri Jul 17 2026 13:03:00 GMT+0530 (India Standard Time)","146.55","148.35","144.50","146.80","133.43","150.82","116.05","168.20","98.67","185.58","81.28","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8753290.00","341640.00"
"Fri Jul 17 2026 13:04:00 GMT+0530 (India Standard Time)","146.80","149.00","146.65","147.45","133.45","150.83","116.06","168.21","98.68","185.59","81.30","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8796450.00","171990.00"
"Fri Jul 17 2026 13:05:00 GMT+0530 (India Standard Time)","147.45","147.45","145.00","146.55","133.45","150.83","116.07","168.21","98.70","185.59","81.32","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8811140.00","126295.00"
"Fri Jul 17 2026 13:06:00 GMT+0530 (India Standard Time)","146.55","148.35","145.70","148.00","133.46","150.84","116.09","168.22","98.71","185.59","81.33","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8813870.00","145405.00"
"Fri Jul 17 2026 13:07:00 GMT+0530 (India Standard Time)","148.00","149.85","143.00","143.35","133.48","150.85","116.11","168.22","98.75","185.59","81.38","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8816145.00","363870.00"
"Fri Jul 17 2026 13:08:00 GMT+0530 (India Standard Time)","143.35","146.30","143.35","145.10","133.49","150.86","116.13","168.22","98.76","185.59","81.40","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8805875.00","152295.00"
"Fri Jul 17 2026 13:09:00 GMT+0530 (India Standard Time)","145.10","146.15","143.80","144.25","133.50","150.86","116.14","168.22","98.78","185.58","81.42","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8811010.00","170040.00"
"Fri Jul 17 2026 13:10:00 GMT+0530 (India Standard Time)","144.30","146.20","144.30","145.40","133.51","150.87","116.15","168.22","98.79","185.58","81.43","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8810295.00","108940.00"
"Fri Jul 17 2026 13:11:00 GMT+0530 (India Standard Time)","145.40","147.25","144.65","145.40","133.52","150.87","116.16","168.23","98.81","185.58","81.45","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8810490.00","158925.00"
"Fri Jul 17 2026 13:12:00 GMT+0530 (India Standard Time)","145.40","145.85","142.00","142.05","133.53","150.88","116.18","168.22","98.84","185.57","81.49","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8821735.00","306215.00"
"Fri Jul 17 2026 13:13:00 GMT+0530 (India Standard Time)","142.05","145.40","142.05","144.95","133.54","150.88","116.20","168.22","98.86","185.56","81.52","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8830055.00","248560.00"
"Fri Jul 17 2026 13:14:00 GMT+0530 (India Standard Time)","144.95","147.90","144.55","146.15","133.56","150.89","116.22","168.23","98.89","185.57","81.55","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8838635.00","257725.00"
"Fri Jul 17 2026 13:15:00 GMT+0530 (India Standard Time)","146.20","146.20","136.70","139.60","133.58","150.89","116.27","168.20","98.96","185.52","81.65","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8848060.00","750165.00"
"Fri Jul 17 2026 13:16:00 GMT+0530 (India Standard Time)","139.60","141.00","138.55","140.40","133.59","150.89","116.29","168.19","98.99","185.49","81.69","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8830510.00","319280.00"
"Fri Jul 17 2026 13:17:00 GMT+0530 (India Standard Time)","140.70","141.90","139.20","141.65","133.60","150.89","116.31","168.18","99.02","185.47","81.73","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8846630.00","294255.00"
"Fri Jul 17 2026 13:18:00 GMT+0530 (India Standard Time)","141.65","143.75","139.70","141.60","133.62","150.90","116.35","168.17","99.07","185.44","81.80","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8854560.00","500500.00"
"Fri Jul 17 2026 13:19:00 GMT+0530 (India Standard Time)","141.60","141.60","138.20","138.90","133.63","150.89","116.36","168.16","99.09","185.43","81.83","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8926255.00","208585.00"
"Fri Jul 17 2026 13:20:00 GMT+0530 (India Standard Time)","138.90","142.35","138.90","140.55","133.64","150.89","116.38","168.15","99.12","185.41","81.86","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8926580.00","239330.00"
"Fri Jul 17 2026 13:21:00 GMT+0530 (India Standard Time)","140.55","141.25","138.15","138.15","133.64","150.89","116.40","168.14","99.15","185.38","81.90","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8924435.00","329550.00"
"Fri Jul 17 2026 13:22:00 GMT+0530 (India Standard Time)","138.50","140.00","138.05","139.30","133.65","150.89","116.41","168.13","99.16","185.37","81.92","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8900060.00","144105.00"
"Fri Jul 17 2026 13:23:00 GMT+0530 (India Standard Time)","139.55","140.90","136.55","136.95","133.65","150.88","116.42","168.12","99.19","185.35","81.95","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8907925.00","249015.00"
"Fri Jul 17 2026 13:24:00 GMT+0530 (India Standard Time)","137.55","139.35","133.45","133.95","133.66","150.87","116.45","168.07","99.24","185.28","82.04","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8909355.00","651690.00"
"Fri Jul 17 2026 13:25:00 GMT+0530 (India Standard Time)","133.75","138.00","130.85","138.00","133.66","150.85","116.48","168.03","99.30","185.21","82.12","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8902465.00","657735.00"
"Fri Jul 17 2026 13:26:00 GMT+0530 (India Standard Time)","138.25","139.00","133.35","134.25","133.67","150.83","116.50","168.00","99.34","185.17","82.17","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8917935.00","389350.00"
"Fri Jul 17 2026 13:27:00 GMT+0530 (India Standard Time)","134.35","134.40","131.20","131.20","133.67","150.82","116.51","167.98","99.36","185.13","82.20","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8913970.00","285285.00"
"Fri Jul 17 2026 13:28:00 GMT+0530 (India Standard Time)","131.70","133.20","130.50","132.80","133.66","150.80","116.52","167.94","99.38","185.08","82.24","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8907535.00","397540.00"
"Fri Jul 17 2026 13:29:00 GMT+0530 (India Standard Time)","132.80","137.00","132.25","134.20","133.66","150.79","116.54","167.91","99.42","185.03","82.30","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8919560.00","443235.00"
"Fri Jul 17 2026 13:30:00 GMT+0530 (India Standard Time)","134.20","136.65","134.00","136.00","133.67","150.78","116.56","167.89","99.45","185.00","82.33","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8935355.00","293800.00"
"Fri Jul 17 2026 13:31:00 GMT+0530 (India Standard Time)","136.00","139.50","134.55","134.75","133.67","150.76","116.58","167.86","99.49","184.95","82.40","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8956155.00","524485.00"
"Fri Jul 17 2026 13:32:00 GMT+0530 (India Standard Time)","134.75","136.30","132.10","134.95","133.67","150.76","116.59","167.84","99.51","184.92","82.43","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8983780.00","258245.00"
"Fri Jul 17 2026 13:33:00 GMT+0530 (India Standard Time)","134.95","134.95","131.60","133.35","133.67","150.75","116.60","167.82","99.53","184.89","82.45","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8991125.00","203125.00"
"Fri Jul 17 2026 13:34:00 GMT+0530 (India Standard Time)","133.35","135.70","132.00","135.15","133.67","150.74","116.61","167.80","99.55","184.87","82.48","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","8995350.00","222300.00"
"Fri Jul 17 2026 13:35:00 GMT+0530 (India Standard Time)","135.15","138.10","135.00","136.50","133.68","150.73","116.63","167.78","99.57","184.84","82.52","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9004580.00","319215.00"
"Fri Jul 17 2026 13:36:00 GMT+0530 (India Standard Time)","136.50","141.00","136.40","136.40","133.69","150.72","116.66","167.76","99.62","184.79","82.59","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9003865.00","531635.00"
"Fri Jul 17 2026 13:37:00 GMT+0530 (India Standard Time)","136.40","138.65","132.20","133.00","133.69","150.71","116.67","167.72","99.66","184.74","82.64","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9011925.00","436800.00"
"Fri Jul 17 2026 13:38:00 GMT+0530 (India Standard Time)","133.15","134.15","131.60","132.50","133.69","150.69","116.69","167.70","99.68","184.70","82.68","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9048845.00","331240.00"
"Fri Jul 17 2026 13:39:00 GMT+0530 (India Standard Time)","132.50","135.15","132.45","133.90","133.69","150.68","116.69","167.68","99.70","184.67","82.71","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9054370.00","249405.00"
"Fri Jul 17 2026 13:40:00 GMT+0530 (India Standard Time)","133.90","133.90","126.50","127.85","133.67","150.63","116.71","167.60","99.75","184.56","82.79","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9063405.00","909610.00"
"Fri Jul 17 2026 13:41:00 GMT+0530 (India Standard Time)","127.85","129.50","123.45","129.15","133.64","150.57","116.71","167.50","99.78","184.43","82.86","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9049170.00","997165.00"
"Fri Jul 17 2026 13:42:00 GMT+0530 (India Standard Time)","129.15","129.40","123.55","125.60","133.63","150.54","116.71","167.46","99.80","184.37","82.88","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9046115.00","508170.00"
"Fri Jul 17 2026 13:43:00 GMT+0530 (India Standard Time)","125.60","125.60","122.60","125.40","133.61","150.51","116.71","167.41","99.81","184.31","82.90","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9081540.00","487305.00"
"Fri Jul 17 2026 13:44:00 GMT+0530 (India Standard Time)","125.40","126.85","121.90","125.75","133.58","150.47","116.70","167.35","99.81","184.24","82.93","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9108125.00","601510.00"
"Fri Jul 17 2026 13:45:00 GMT+0530 (India Standard Time)","125.75","126.35","123.00","125.50","133.57","150.44","116.69","167.31","99.82","184.18","82.95","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9185150.00","459485.00"
"Fri Jul 17 2026 13:46:00 GMT+0530 (India Standard Time)","125.50","126.05","117.80","118.60","133.52","150.37","116.66","167.23","99.80","184.09","82.94","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9218950.00","916955.00"
"Fri Jul 17 2026 13:47:00 GMT+0530 (India Standard Time)","118.70","119.20","113.50","116.40","133.39","150.25","116.53","167.11","99.67","183.97","82.81","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9242285.00","1665430.00"
"Fri Jul 17 2026 13:48:00 GMT+0530 (India Standard Time)","116.40","119.20","115.25","118.40","133.33","150.19","116.48","167.04","99.62","183.90","82.77","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9320155.00","875290.00"
"Fri Jul 17 2026 13:49:00 GMT+0530 (India Standard Time)","118.40","119.25","115.25","115.25","133.28","150.13","116.42","166.99","99.57","183.84","82.72","93.87","121.43","50.88","164.42","23.32","234.97","-47.23","9358960.00","715585.00"
